drug1,drug2,label
295,1113,26
1102,415,48
717,826,74
10,804,74
956,383,15
878,695,19
610,382,48
396,840,72
1191,991,48
21,884,48
801,1072,59
78,172,48
200,388,56
542,109,48
239,871,46
461,592,48
175,1300,48
542,461,48
728,1198,48
1239,48,2
175,918,19
101,547,72
1083,935,59
427,587,72
526,225,46
359,1646,20
200,1064,48
1176,1458,72
321,147,59
429,320,46
15,1116,48
139,693,46
187,1280,72
486,968,72
932,22,46
497,1344,46
817,95,48
734,53,29
1258,1333,48
56,417,68
459,377,74
297,144,48
79,346,48
509,321,8
386,676,46
1253,797,82
1036,1296,72
984,338,48
748,768,19
16,560,48
1070,743,46
332,421,48
216,36,72
935,115,48
761,983,5
1455,863,57
275,396,48
399,1269,48
459,808,69
853,112,71
899,554,31
125,308,72
357,858,48
94,1241,46
82,1114,72
39,1131,48
175,363,48
412,1305,72
638,327,59
472,1101,46
646,225,46
480,737,48
472,917,72
576,456,46
290,396,69
178,377,46
716,759,53
324,421,48
894,767,48
1221,663,48
207,1116,74
1026,594,48
27,388,3
1164,1297,48
1134,361,48
305,542,19
768,1400,48
355,1107,72
1085,181,46
922,518,48
751,4,59
555,144,48
14,687,74
828,605,48
825,664,74
278,524,19
401,354,48
919,356,48
98,1052,48
526,863,3
658,1048,46
1235,1611,46
258,253,46
1510,664,76
200,748,72
602,1317,72
1182,833,2
213,957,3
1317,1009,46
174,627,19
1007,235,72
289,1130,48
2,1138,72
529,572,60
315,731,46
589,409,69
22,1206,74
172,1156,31
795,613,48
477,872,48
487,750,48
1048,868,46
68,119,46
792,1044,48
1046,564,48
34,284,72
838,314,31
73,28,74
377,912,46
462,356,48
524,97,69
807,554,46
597,574,46
1104,1487,48
12,221,48
189,65,46
431,254,48
237,884,48
925,496,46
226,107,3
400,1224,74
338,216,48
582,65,46
439,534,48
153,625,59
190,414,48
189,1055,48
119,1044,48
311,995,48
412,483,72
194,684,59
348,132,48
526,406,3
668,1072,84
728,642,36
5,990,59
552,40,46
119,278,46
118,1626,48
784,1234,69
701,933,46
578,436,59
934,153,59
256,543,48
173,471,46
892,408,59
799,531,15
299,250,3
207,662,74
258,698,72
1196,573,53
237,1242,48
778,872,48
395,1275,48
267,1118,72
786,767,15
443,315,48
423,763,46
1149,71,48
426,810,48
976,436,9
105,423,15
594,335,48
252,507,48
164,161,74
764,564,48
121,1633,69
431,66,46
456,275,48
1268,1305,72
420,409,8
625,533,59
1116,778,48
729,291,8
300,1090,81
792,1280,48
253,548,48
22,836,74
276,1236,57
490,1104,56
1060,199,19
18,1190,48
1144,1019,31
782,456,46
153,768,59
628,731,72
449,731,46
758,233,46
376,728,18
352,181,46
45,611,72
719,645,46
227,425,48
761,1113,5
625,518,48
179,153,19
1206,1122,46
254,1249,48
376,291,48
873,783,48
807,898,59
63,316,46
591,1189,72
441,1212,48
286,92,48
431,1162,48
371,984,19
1191,329,48
260,1104,36
290,1242,48
286,542,19
286,546,46
400,862,3
1029,113,24
207,1343,74
519,1294,48
560,309,48
399,700,46
54,373,48
479,393,46
77,1322,15
703,605,36
630,1296,46
747,1236,57
372,450,48
43,961,46
804,316,46
976,219,72
889,761,3
18,178,46
1244,863,57
516,121,19
737,650,48
684,20,48
740,56,78
1265,1236,57
1409,863,57
594,26,72
1043,3,53
156,833,3
378,419,48
213,812,3
821,1206,72
952,349,66
67,1298,72
928,1097,46
167,393,72
1012,820,48
42,426,15
281,676,46
489,202,19
1296,146,72
710,423,5
698,1262,72
102,277,59
156,275,74
600,35,48
968,1241,46
456,99,48
658,743,46
452,144,48
415,301,36
1103,1129,48
915,704,46
167,233,72
13,659,48
661,523,48
29,1477,74
199,1320,48
78,539,48
337,488,5
739,676,19
1121,84,74
207,59,74
125,639,72
250,46,69
642,980,48
331,1097,46
776,1115,46
809,308,19
221,797,48
172,260,24
748,1458,72
77,387,15
749,715,72
688,776,59
164,168,74
1118,97,46
217,802,52
229,1206,19
16,1102,48
58,912,46
1285,677,46
228,604,19
528,15,48
830,575,19
470,444,19
773,1107,72
430,459,72
491,290,71
430,76,72
1120,253,46
947,843,48
1285,483,72
718,1262,72
172,904,46
515,456,46
960,1359,15
450,478,48
892,450,70
282,594,48
209,613,48
324,228,48
1267,67,72
972,1208,73
937,133,46
1043,964,69
497,1000,48
796,721,59
2,1262,72
339,303,48
100,266,59
263,1003,72
791,872,48
297,1021,48
207,378,74
435,1206,19
729,619,19
662,5,8
211,1087,48
788,644,26
1083,504,59
407,482,19
72,121,46
863,355,53
497,389,15
28,354,74
123,1097,46
406,0,53
270,592,48
738,487,59
308,987,46
717,904,46
76,225,72
426,745,48
249,928,46
290,439,69
3,937,36
15,40,46
72,1176,59
869,1001,48
696,46,69
715,1038,72
107,743,46
806,393,72
348,592,48
93,1245,46
148,1187,48
469,677,46
765,836,46
372,93,48
527,850,46
867,871,72
1019,1088,48
615,879,3
266,1439,48
657,444,72
383,797,9
476,339,48
413,347,11
926,1038,72
625,49,48
615,149,48
836,1241,72
1277,552,1
605,621,48
800,704,46
342,993,69
104,156,72
223,1492,72
779,510,69
498,246,48
847,1492,72
903,933,46
113,250,36
353,832,5
832,993,69
374,319,71
236,396,48
987,850,46
42,175,15
1055,986,15
264,1191,48
60,1060,46
89,620,20
388,249,46
232,553,74
632,693,48
28,15,3
450,712,48
365,768,82
166,1181,48
8,550,69
679,109,19
1511,1163,69
1278,1059,74
382,111,48
78,299,48
741,2,69
744,660,33
147,728,48
352,471,72
685,38,48
64,327,59
35,700,72
261,315,48
1429,719,74
835,867,67
785,447,26
679,778,19
913,137,72
786,901,48
120,1024,74
97,1156,31
114,554,46
252,554,31
14,657,74
742,1068,72
176,814,3
160,836,46
941,1592,46
169,625,48
261,305,48
394,1125,48
908,361,28
830,1360,19
795,1113,26
180,1241,46
845,1299,72
16,982,46
217,45,69
834,380,48
1232,827,46
540,940,48
1322,1130,48
994,219,72
10,976,74
577,879,48
315,1262,72
1232,994,46
265,800,15
823,1504,69
49,984,46
299,672,72
76,211,72
251,393,46
729,994,46
530,1114,46
860,1102,48
542,92,48
213,81,3
786,604,15
1219,770,48
84,823,72
874,598,46
944,437,46
1224,692,36
660,211,53
120,691,74
79,1511,48
807,124,36
163,389,48
93,548,48
821,487,72
780,1129,74
237,700,72
390,320,72
740,1269,59
18,217,48
372,675,48
484,686,48
1280,592,48
232,744,74
350,111,24
791,109,48
794,20,59
685,319,48
18,991,28
292,92,48
599,650,48
537,348,19
1165,219,46
673,1156,31
155,583,48
321,1234,59
172,778,48
327,302,59
1105,1237,48
307,392,72
129,253,46
731,663,46
919,1044,48
223,777,72
235,536,74
676,545,19
166,14,74
95,146,46
144,588,59
109,475,63
724,1036,72
646,167,48
250,1139,48
96,994,46
489,680,72
994,150,72
1326,67,46
162,632,48
364,178,5
644,1199,66
415,217,36
211,473,53
439,322,48
1186,400,71
755,802,8
214,407,15
194,992,59
600,211,48
553,554,31
321,35,59
475,1165,46
101,601,74
712,758,48
292,131,48
801,3,24
363,574,48
136,840,72
78,389,48
743,1065,69
787,650,48
2,104,72
1068,40,46
578,274,74
389,677,46
177,554,31
1013,76,46
42,675,15
1355,722,80
583,443,48
213,766,3
330,519,48
544,648,2
635,692,36
678,1507,46
288,6,48
832,1203,46
76,1037,72
378,33,48
641,1018,46
688,561,72
526,1198,59
393,1317,72
73,267,3
324,1296,46
440,3,48
785,365,48
553,872,48
1054,246,48
1015,616,48
210,840,72
347,984,46
428,1038,72
50,343,52
736,1621,8
586,36,46
142,522,48
802,233,48
693,855,19
1010,233,48
4,151,36
540,198,48
673,1019,31
774,663,3
754,483,46
366,179,19
114,1245,72
781,1495,11
45,1055,29
53,735,48
806,1036,72
797,396,46
746,106,26
118,503,36
400,481,74
507,1303,48
400,1006,3
266,1119,48
643,1626,48
1010,692,48
147,607,48
8,994,46
271,291,8
132,1324,59
348,565,48
1212,476,15
407,739,19
468,398,70
870,904,46
666,726,59
223,507,72
1451,1269,59
1512,355,33
14,1258,74
59,487,72
177,477,15
710,1225,11
296,174,19
635,863,53
5,348,60
209,991,28
28,157,3
381,918,46
860,16,48
821,649,72
51,228,48
664,209,5
534,249,3
1294,1239,66
937,452,28
673,534,48
316,898,9
527,280,48
1072,763,36
413,209,5
191,605,72
381,463,48
670,904,72
146,1241,46
381,1212,48
232,33,74
531,1130,48
454,1107,72
402,398,70
690,51,48
842,344,48
1096,676,46
551,991,82
1112,1296,46
1042,1625,73
186,67,46
651,1175,66
372,619,48
646,1114,46
301,898,69
24,273,48
720,781,69
121,1333,26
184,692,48
822,181,46
85,743,74
296,745,19
15,62,48
175,608,48
10,731,74
831,253,46
806,866,72
871,676,46
200,641,48
762,72,24
213,831,3
1258,862,72
144,287,59
184,46,69
14,15,3
1149,1248,48
922,1146,48
427,377,72
270,628,46
337,763,46
777,906,48
76,649,46
773,67,72
926,1158,48
543,377,46
36,467,48
672,860,48
770,83,48
1298,1611,46
789,680,72
86,1492,72
1029,94,70
404,593,72
1019,4,48
431,1009,46
562,681,48
1037,372,48
566,244,48
862,1611,46
661,239,48
605,1294,26
13,373,48
495,482,19
251,428,72
830,572,19
111,700,72
761,291,5
1503,870,37
400,1372,46
1119,1086,72
913,741,72
555,461,48
654,393,46
88,800,15
1345,677,46
307,1036,72
167,587,69
377,794,48
10,1112,74
1020,1021,48
332,564,48
884,1631,69
1268,1206,72
278,1656,69
153,698,19
121,1651,74
235,378,74
1197,393,46
731,235,72
649,495,19
299,687,74
632,1317,46
686,574,48
641,704,46
701,408,59
234,681,77
18,447,26
119,1257,48
875,1180,72
1176,1232,46
366,440,19
74,1458,72
796,413,3
583,372,48
394,1037,48
808,1625,8
579,199,48
726,1400,48
19,768,48
1513,916,69
362,715,72
674,286,48
318,547,48
90,1042,2
480,59,48
84,663,72
693,1181,48
138,1105,48
563,677,46
917,15,69
1350,393,46
1057,476,84
734,1269,59
994,450,46
154,731,46
994,22,46
115,1344,46
728,1103,36
1100,219,46
263,1018,46
24,17,48
400,719,3
524,71,48
493,45,29
403,202,48
28,938,69
693,1117,48
1091,306,48
1155,66,46
510,353,69
450,33,48
321,536,48
853,279,71
118,533,59
1224,1636,45
1065,215,74
518,1114,72
116,982,5
464,66,46
873,1613,69
1297,377,46
490,1253,48
306,1130,48
778,916,69
273,1305,72
931,25,2
1,992,48
27,224,3
824,947,48
447,1236,57
56,3,53
54,316,46
948,1191,59
285,474,46
726,391,48
179,604,19
557,438,48
565,265,48
49,843,68
542,1134,48
686,883,48
400,897,72
286,1144,19
616,928,46
727,1298,48
30,586,46
330,454,48
801,323,59
854,700,74
262,104,72
362,65,72
633,444,19
1343,483,72
643,60,48
181,1330,72
220,556,48
412,1262,72
336,723,59
415,485,36
991,222,48
902,347,74
726,66,72
365,550,82
1196,58,69
1143,173,52
5,90,71
132,389,48
656,145,48
869,1298,72
1131,290,48
157,649,72
385,1068,72
136,110,15
236,700,46
10,1013,74
1050,522,71
292,393,46
656,1322,48
244,211,72
858,1125,48
352,15,48
270,86,48
14,607,74
300,595,81
604,1019,31
196,735,48
95,0,59
232,982,74
14,966,3
136,1170,46
262,645,46
788,580,48
232,932,74
309,461,48
576,278,46
189,167,48
189,1310,15
286,1241,72
293,445,48
51,475,63
427,599,72
830,423,19
77,445,15
357,462,48
502,725,46
142,1059,26
802,1029,84
324,501,48
579,132,48
926,222,48
993,314,48
363,501,48
386,112,36
456,1039,48
364,428,11
56,82,48
462,1298,72
526,1055,48
1024,827,48
409,1492,72
283,4,48
874,489,46
302,1156,59
196,716,48
544,165,69
672,838,48
834,377,46
683,1180,72
778,138,72
393,1170,72
1012,692,48
591,998,72
735,1303,48
1303,314,31
1143,873,52
693,1135,72
534,8,3
135,292,48
723,1339,59
1013,1101,46
145,445,48
414,267,48
58,611,1
633,273,19
1023,36,46
697,798,48
114,339,48
125,347,72
1164,975,69
579,289,48
840,1375,3
638,915,46
121,59,19
59,1319,48
207,320,74
648,1294,48
526,337,3
176,123,3
606,227,48
762,573,24
38,1060,46
339,65,19
391,944,46
319,243,15
287,785,48
496,840,72
550,668,54
583,449,46
197,1532,72
373,314,31
683,1390,46
746,1397,74
175,634,69
693,604,19
1428,942,48
249,174,72
705,494,8
298,557,48
18,301,48
386,26,48
244,36,72
295,688,69
551,797,82
554,174,72
417,126,75
207,479,74
851,202,19
1514,300,57
0,1377,72
739,700,72
351,1107,72
136,1144,48
971,802,48
734,878,72
1134,722,74
115,557,48
93,113,48
376,1118,48
182,1262,72
877,496,46
404,137,72
677,1097,72
1275,991,82
78,16,48
14,420,3
348,971,15
1229,1241,46
863,959,53
784,797,28
283,556,48
710,241,5
135,67,46
948,721,59
1210,398,70
120,150,74
432,107,46
240,1458,72
319,1234,69
287,546,48
605,1103,48
327,431,36
24,926,48
847,680,72
331,1038,72
730,863,57
580,808,69
599,59,48
969,364,5
572,735,48
554,1102,48
3,883,29
481,108,48
118,682,13
119,742,15
1060,984,19
672,583,48
27,775,3
192,1346,0
426,540,48
684,1022,48
86,146,72
732,71,63
124,767,69
395,1170,46
63,904,46
290,644,26
405,345,48
931,1635,48
799,273,15
466,1191,59
769,733,69
1114,30,19
675,182,74
993,1157,59
14,1013,3
1007,680,72
863,103,72
319,251,48
800,705,46
799,270,15
19,382,48
118,431,36
497,1122,46
161,219,46
729,993,59
506,1617,69
386,396,48
914,607,48
73,720,3
1105,4,59
563,1101,46
77,396,46
484,554,31
244,409,69
910,26,56
234,1122,19
226,0,3
1262,453,74
120,639,74
823,316,46
1322,758,48
57,647,72
246,56,48
414,1146,7
698,940,69
487,1035,74
1048,316,46
27,493,3
638,716,59
661,1165,48
784,580,48
1083,277,59
234,1396,69
550,1191,59
2,1248,71
322,1157,59
813,568,19
1322,777,46
143,919,48
1189,649,46
270,1206,46
266,744,48
849,481,71
669,359,69
626,624,48
368,676,46
13,53,29
1058,335,48
443,244,48
889,346,48
1038,355,33
299,533,59
1048,81,79
62,1038,72
695,26,81
305,482,19
769,1636,48
177,860,15
380,714,48
115,444,46
393,113,53
419,1074,46
871,97,46
663,574,48
479,1203,46
761,1479,72
105,37,15
638,1224,59
109,740,48
152,878,72
671,589,19
247,827,48
428,584,46
467,878,72
585,1290,48
475,121,46
100,1127,48
262,126,72
901,554,46
566,378,48
1515,933,46
330,1,48
452,717,69
624,904,46
73,289,48
1096,1492,72
635,540,36
786,109,15
647,257,8
400,676,3
187,651,19
421,1082,48
68,1241,72
918,423,48
360,253,46
656,369,48
243,54,72
116,393,72
278,588,48
24,961,48
636,863,57
461,293,63
263,253,46
1351,271,46
68,1048,46
191,1336,72
621,137,48
463,526,48
688,47,59
1115,755,69
1116,243,48
1106,985,33
371,250,48
1179,1203,46
758,616,48
671,1055,29
70,871,46
272,1050,39
1059,1199,66
443,462,48
1083,574,59
42,484,15
1324,1055,29
341,51,70
56,680,72
218,286,48
1085,119,46
711,1003,72
540,1245,46
80,917,46
561,922,48
158,788,71
273,610,48
332,986,15
568,495,19
56,1082,48
337,522,5
17,1203,46
1156,277,59
1012,770,48
400,1124,3
699,520,71
467,763,46
83,1458,72
796,1116,48
1134,1156,59
46,1017,69
440,380,48
47,328,59
1039,716,48
295,648,48
136,548,48
718,840,72
428,719,72
111,473,53
795,328,46
643,1382,48
327,320,46
390,1134,72
232,1084,74
1301,238,50
884,1430,52
57,1224,18
202,1044,48
400,438,3
300,483,46
1182,83,2
252,487,72
364,1298,72
597,1415,5
194,405,36
366,516,32
178,915,46
715,146,46
1151,840,72
457,900,71
1171,868,48
1013,735,48
458,1383,69
1259,268,5
603,952,66
688,637,72
569,836,74
660,1124,46
493,292,15
99,322,59
401,644,26
861,661,48
16,476,15
270,650,48
953,564,59
1094,917,72
529,358,60
77,149,15
127,436,48
497,425,15
1119,1377,46
450,753,59
786,59,15
1228,340,48
266,1144,74
69,584,46
914,1387,48
13,586,48
388,234,72
1345,377,46
695,1405,74
557,1495,72
86,686,48
49,1332,64
472,234,72
423,1074,46
343,452,48
299,792,48
663,220,48
149,257,19
615,742,15
418,22,46
1118,444,46
487,993,59
11,403,46
727,1181,48
100,816,74
1,621,48
449,942,48
371,173,19
1226,562,48
15,740,48
315,827,48
107,5,8
483,840,72
557,146,72
475,840,72
642,250,48
431,365,48
467,33,48
1104,992,48
860,383,15
641,623,56
633,456,19
764,346,48
640,797,82
871,729,46
566,284,48
1400,398,70
208,474,46
406,72,53
638,955,46
809,959,19
97,358,15
57,735,48
474,722,74
922,273,46
1228,181,53
78,579,48
1348,951,48
12,36,46
1021,735,35
299,1372,46
584,663,46
542,1074,46
762,991,48
432,1026,48
265,308,48
932,67,46
977,158,74
206,642,65
321,679,48
337,198,5
616,1023,46
773,708,48
158,696,71
296,28,48
28,1231,76
764,440,48
761,264,5
1101,1497,74
332,858,48
938,268,67
9,811,72
523,1078,48
225,664,76
1268,1101,46
135,1082,48
566,1009,46
605,1383,69
575,964,72
70,1038,72
27,1084,74
761,1159,11
118,1324,29
89,876,20
447,423,19
754,150,46
417,1603,75
858,1003,46
262,667,72
1110,677,46
0,312,72
106,1182,66
82,677,46
707,632,48
151,823,48
650,921,46
734,233,46
1024,1036,72
833,717,69
582,133,46
746,184,5
1035,677,46
892,49,48
1037,680,72
1144,1082,48
380,794,48
922,565,48
479,119,46
873,884,48
201,945,24
523,425,48
409,257,8
316,1170,72
125,1248,48
354,1157,72
1037,1241,46
677,403,72
200,836,48
154,244,60
883,180,59
408,452,48
200,39,56
629,444,46
857,1102,48
36,1458,72
378,791,48
778,573,59
1166,1131,36
296,589,19
288,252,48
1038,1377,46
441,1045,48
197,858,72
89,884,20
542,69,70
39,290,48
10,1067,74
391,794,48
615,797,59
627,1027,8
5,131,60
126,450,1
358,383,15
1103,430,46
500,796,48
697,102,48
76,744,72
693,40,19
12,363,48
299,438,3
1258,370,48
450,338,59
1330,550,82
266,1059,48
814,680,72
504,487,59
898,595,72
368,144,15
694,135,48
1080,952,74
1171,466,48
286,572,19
1013,608,48
116,2,5
34,81,72
994,1298,72
175,47,48
526,1281,3
105,553,15
167,442,72
678,38,48
411,112,48
299,1106,74
701,243,3
540,676,48
176,1245,74
213,657,74
1026,283,59
598,67,74
669,661,69
508,778,48
598,822,74
593,890,38
456,40,19
164,212,74
1280,82,48
1310,1056,69
18,768,69
239,234,72
283,53,29
164,1097,74
997,178,48
9,677,72
336,118,59
998,1170,74
710,1282,5
420,1232,46
108,83,48
1199,1190,74
400,1619,46
102,323,59
394,132,48
485,856,26
676,1490,69
1303,531,48
348,732,46
382,714,48
1028,1305,72
163,33,48
698,1194,69
270,62,48
332,960,48
1109,694,74
84,934,72
271,663,46
1067,680,72
767,555,48
283,1098,59
116,1096,5
62,592,48
456,202,19
403,695,48
1245,414,48
509,406,8
294,1068,72
1033,1230,48
124,496,46
274,528,69
529,17,75
431,36,46
981,264,71
110,1003,46
564,1193,48
524,408,48
633,253,46
624,946,48
48,1241,72
342,1162,48
444,627,72
114,933,46
46,1158,48
786,214,15
489,1115,72
1257,732,48
120,233,74
444,926,72
802,201,84
693,98,19
1162,1208,73
156,775,3
560,736,69
431,1245,46
399,671,48
408,1134,48
586,452,48
573,759,53
367,939,1
775,991,82
413,1611,46
1026,467,48
764,1116,48
319,942,48
468,886,24
220,1048,46
550,694,59
385,869,72
1134,1115,46
493,67,46
392,442,46
503,1245,46
338,256,48
15,1237,48
299,284,3
870,150,46
410,1240,69
679,554,46
256,898,69
816,785,36
1200,922,59
979,1377,46
132,249,46
1006,211,46
1235,1203,46
757,581,71
589,109,19
1343,211,46
8,607,48
550,1287,59
1055,1146,48
651,222,48
262,1445,72
203,1115,46
1316,300,57
458,1241,46
495,211,46
172,149,48
156,66,3
533,487,59
431,691,46
787,727,48
941,705,46
625,751,59
698,128,69
319,261,15
1200,860,59
13,763,46
390,713,72
468,552,76
252,542,48
461,946,84
223,710,48
1150,608,48
337,107,46
220,437,46
383,260,24
260,4,48
58,625,1
815,691,46
919,59,48
414,467,7
791,316,46
424,264,48
541,274,13
1078,409,69
296,1122,19
421,822,72
400,68,74
341,497,75
284,2,48
458,1487,48
980,1107,72
315,471,72
487,345,48
446,1377,46
945,178,36
731,457,56
957,718,46
391,836,46
829,866,72
467,560,48
53,732,48
963,866,72
824,432,36
985,955,46
264,99,69
381,752,46
126,916,69
163,1125,48
179,234,72
983,888,42
156,249,74
266,40,46
118,295,36
204,663,46
906,373,48
213,274,3
410,644,48
539,675,48
976,984,72
857,383,48
131,7,48
1179,729,46
40,225,46
825,984,46
427,393,72
690,953,48
1251,655,44
308,531,48
835,1104,48
1317,180,48
348,373,48
73,326,74
728,319,36
796,586,3
372,802,48
797,181,48
10,1197,74
154,674,70
450,1128,48
219,802,48
387,356,48
1100,450,46
670,155,48
419,1009,46
377,827,46
656,1107,72
467,1241,46
1156,778,48
450,1287,59
659,800,15
418,1107,72
643,168,48
318,351,48
35,984,72
463,1298,48
344,698,72
646,1206,46
53,842,10
456,518,48
729,1514,19
1324,702,4
611,51,70
713,19,19
744,836,48
368,701,15
323,328,59
726,1296,72
984,283,48
420,1124,46
835,562,36
920,150,46
799,868,48
425,86,48
1102,991,48
57,537,48
1003,720,12
867,1038,72
1144,994,72
25,1003,72
222,1122,46
744,1233,48
781,513,5
586,353,72
1104,312,46
201,441,60
1035,680,72
273,222,48
135,906,48
657,654,72
305,179,19
8,316,46
424,74,48
167,40,72
657,821,72
388,613,48
601,403,72
324,1019,31
732,677,46
1177,1206,46
1274,731,46
461,885,48
710,900,5
693,544,66
1037,773,48
685,688,59
92,1303,48
662,668,46
189,1110,72
383,533,9
513,26,59
273,1134,48
213,271,3
348,731,46
177,49,15
1125,899,48
164,429,74
796,329,59
1112,1305,72
118,753,59
54,7,48
483,339,74
710,434,5
335,1171,48
615,735,48
949,690,70
618,1214,48
855,1262,72
520,485,48
537,1163,69
268,67,46
185,878,72
697,680,72
729,1245,46
242,605,72
842,912,72
502,1068,46
776,854,48
267,837,72
497,1045,15
526,98,3
1054,956,48
71,1082,48
132,907,59
574,151,48
856,880,66
164,575,59
1297,777,46
1042,1298,72
586,1492,72
270,732,48
762,327,24
431,444,46
1039,306,48
913,683,72
252,732,48
148,296,69
1114,516,48
640,886,24
74,854,48
153,550,59
55,1495,72
404,926,48
376,26,72
524,668,36
1016,491,74
1196,1382,48
289,202,48
299,14,3
629,1114,46
55,994,46
556,1190,48
27,797,3
886,1039,48
450,1088,48
529,884,75
594,698,19
77,955,46
54,433,48
1013,444,72
79,1138,46
125,450,48
1224,1010,36
354,741,48
717,698,72
893,1097,46
580,1394,69
707,1086,72
1104,910,56
299,312,3
461,296,48
914,237,48
79,585,46
534,465,3
1204,1617,69
801,738,59
375,403,46
33,1223,48
345,1623,69
658,1245,46
1032,288,48
125,923,72
95,1611,46
235,735,32
287,38,48
785,773,48
524,698,19
187,392,72
429,36,46
40,1319,19
989,306,48
664,1007,74
615,461,48
8,334,48
1266,215,74
232,923,74
604,889,48
307,420,8
564,745,48
1120,821,74
493,1237,15
531,1310,15
58,280,1
113,605,36
362,420,72
388,522,48
223,934,72
700,982,10
880,268,69
234,444,72
403,674,48
153,35,59
220,382,48
444,1135,72
1375,731,46
324,131,48
228,1070,19
302,662,59
472,777,46
1256,476,84
24,612,48
115,243,46
983,1452,8
454,575,82
381,225,46
319,467,15
239,357,48
45,990,59
19,662,67
458,557,48
526,1241,3
305,484,48
922,297,48
243,904,46
1,823,48
1122,15,69
775,40,46
414,160,7
490,1613,69
357,1377,46
301,688,69
444,65,72
847,1038,72
467,1203,46
156,222,3
449,1257,48
49,121,46
89,499,20
869,82,48
1070,1122,46
299,994,74
400,708,3
763,1128,48
671,1060,32
1196,661,69
423,1165,46
495,1217,19
694,785,48
468,180,75
1224,788,36
976,176,72
1133,414,48
516,444,72
734,948,59
704,1038,72
132,501,48
987,673,48
187,713,72
392,1003,74
846,676,48
799,423,15
27,832,3
196,378,48
619,668,46
1134,908,36
417,75,71
1254,1180,72
262,766,72
1048,1097,72
133,393,46
745,450,48
509,892,8
328,1479,46
259,917,46
414,560,7
1385,1036,46
638,1447,46
312,692,48
784,648,48
351,166,46
253,423,19
354,67,72
24,773,48
416,680,72
663,1149,59
152,657,72
447,1070,19
981,607,71
2,471,72
45,863,48
907,220,48
1472,235,72
305,568,19
514,71,48
456,86,48
537,132,48
780,1281,48
299,1036,74
1086,207,72
464,768,19
1429,722,74
306,632,59
1103,797,28
198,775,48
103,219,46
385,2,72
766,1114,46
1328,1329,52
156,363,74
244,356,48
761,1473,5
851,10,19
292,32,48
1323,253,46
632,393,46
503,1036,46
363,109,46
1280,1300,48
490,784,56
998,647,69
885,836,46
163,252,48
566,574,46
73,825,3
285,1023,32
63,1101,46
685,832,48
1231,107,46
775,1003,46
823,1394,69
45,1137,72
244,1091,48
1167,827,46
651,645,8
262,746,72
540,898,69
372,986,15
1077,67,46
281,943,66
1250,1172,71
19,306,48
452,518,48
226,1039,59
142,520,48
784,904,46
74,1029,59
302,685,59
198,1162,48
857,714,48
830,171,72
476,947,84
209,770,48
524,1021,69
635,408,48
1245,146,72
220,1324,48
705,129,46
1288,1344,46
1186,911,74
165,1258,48
850,786,10
408,898,48
133,840,72
427,1492,72
164,60,74
28,464,3
1274,691,46
695,1018,19
185,1298,46
1483,598,72
10,84,74
406,851,19
153,312,59
643,939,69
26,822,74
357,554,31
10,375,74
540,1129,48
235,64,32
76,596,72
1084,717,69
30,373,48
1024,324,48
172,4,24
655,395,48
1069,917,46
583,1166,59
268,1042,48
655,537,60
37,515,48
1187,1070,46
43,1181,48
885,110,15
694,39,48
816,653,59
638,960,48
668,984,46
740,1584,48
316,383,9
100,653,59
982,1372,46
361,728,48
524,953,69
221,991,48
28,1120,74
34,836,72
398,1021,48
25,1245,72
1033,328,69
165,581,56
400,576,3
573,1446,48
331,1068,46
937,775,48
541,556,36
701,725,48
36,1170,72
177,523,15
477,675,48
830,470,19
1507,355,33
394,119,48
683,1038,72
739,671,19
109,1134,72
276,759,57
390,150,72
1458,862,74
1304,598,72
215,178,71
642,1174,48
812,1390,46
226,218,3
388,1113,26
684,1102,48
744,664,76
1011,681,48
277,601,72
10,181,74
311,107,48
252,731,46
636,601,69
27,17,3
38,46,69
253,615,48
208,67,46
467,889,48
701,194,59
553,971,15
921,316,46
556,517,69
458,873,48
1239,83,2
598,1633,69
1106,997,33
28,830,3
518,483,72
42,619,15
842,178,46
657,1115,72
253,433,48
701,835,59
1327,649,46
863,431,72
308,732,48
56,383,15
308,564,48
266,950,48
586,546,46
627,1305,72
500,252,48
657,289,72
420,584,46
1157,963,69
687,1262,72
671,305,32
205,384,66
102,1544,48
1070,259,66
604,802,48
270,312,46
33,1212,48
58,15,48
213,404,29
319,22,46
14,1138,72
204,1122,19
775,1115,46
73,247,48
843,724,60
671,243,19
444,1024,72
227,791,48
658,1592,46
285,827,46
81,119,46
555,846,48
125,979,72
670,1144,48
697,146,46
334,140,48
843,951,48
454,617,48
679,676,46
766,1377,46
405,517,69
107,1026,8
442,174,72
176,1106,74
1207,428,48
869,619,48
278,568,19
533,4,59
693,517,48
361,111,48
72,702,13
1249,1224,53
385,474,72
532,708,48
1131,1329,69
344,994,46
33,1238,72
160,1622,48
507,866,72
962,994,46
1111,1255,57
132,539,48
36,922,48
529,1300,75
201,1406,75
24,873,48
125,430,72
362,59,72
62,1241,46
632,984,46
341,1105,60
12,1300,48
904,1203,46
367,442,46
405,645,46
10,76,74
904,1611,46
582,912,46
638,919,48
342,207,72
354,1043,48
618,458,5
28,510,69
338,222,48
220,698,72
239,698,72
784,431,48
348,1163,69
172,919,48
615,1144,48
1037,675,48
327,2,46
681,1113,48
679,305,32
260,47,48
45,1303,72
199,953,48
1088,904,5
583,1407,72
118,386,48
762,518,48
555,773,48
1072,1156,59
362,695,72
